entity,end-date
1704979,2020-12-22
1704980,2020-12-22
1704981,2020-12-22
1704982,2020-12-22
1704983,2020-12-22
1704984,2022-03-16
1704985,2022-03-16
1704986,2020-12-22
1704989,2020-12-22
1704994,2020-12-22
1704996,2020-12-22
1704999,2020-12-22
1705168,2018-07-18
1705169,2018-07-18
1705171,2024-05-28
1705172,2021-11-04
1705175,2024-05-28
1705176,2018-07-18
1705177,2018-07-18
1705178,2020-10-27
1705179,2020-10-27
1705180,2020-10-27
1705182,2019-12-10
1705183,2019-12-10
1705184,2020-10-27
1705186,2020-10-27
1705187,2024-05-28
1705189,2020-10-27
1705190,2018-07-18
1705191,2018-07-18
1705192,2022-11-10
1705197,2022-11-10
1705198,2022-11-10
1705199,2022-11-10
1705200,2022-11-10
1705233,2022-11-10
1705239,2022-11-10
1705242,2022-11-10
1705244,2022-11-10
1705246,2022-11-10
1705256,2022-11-10
1705259,2022-11-10
1705261,2022-11-10
1705265,2022-11-10
1705270,2022-11-10
1705276,2022-11-10
1705307,2021-12-15
1705312,2021-12-15
1705313,2019-12-16
1705317,2019-12-16
1705318,2021-12-15
1705320,2021-12-15
1705321,2021-12-15
1705328,2019-12-16
1705330,2019-12-16
1705337,2021-12-15
1705342,2021-12-15
1705346,2019-12-16
1705352,2021-12-15
1705357,2019-12-16
1705362,2021-12-15
1705367,2021-12-15
1705374,2021-12-15
1705375,2021-12-15
1705377,2021-12-15
1705384,2021-12-15
1705389,2021-12-15
1705392,2019-12-16
1705394,2021-12-15
1705401,2019-12-16
1705402,2021-12-15
1705408,2021-12-15
1705411,2019-12-16
1705412,2019-12-16
1705415,2019-12-16
1705420,2021-12-15
1705423,2021-12-15
1705424,2019-12-16
1705425,2019-12-16
1705426,2019-12-16
1705429,2021-12-15
1705433,2019-12-16
1705448,2019-11-02
1705471,2019-11-02
1705476,2019-11-02
1705477,2019-11-02
1705480,2019-11-02
1705482,2019-11-02
1705485,2019-11-02
1705608,2024-12-30
1705617,2024-12-30
1705673,2022-09-15
1705675,2022-09-15
1705676,2022-09-15
1705677,2024-11-24
1705678,2022-09-15
1705680,2022-09-15
1705683,2022-09-15
1705684,2022-09-15
1705685,2022-09-15
1705686,2022-09-15
1705687,2022-09-15
1705688,2022-09-15
1705689,2022-09-15
1705691,2022-09-15
1705692,2022-09-15
1705693,2022-09-15
1705694,2022-09-15
1705695,2022-09-15
1705696,2022-09-15
1705697,2022-09-15
1705701,2022-09-15
1705703,2022-09-15
1705704,2022-09-15
1705768,2019-11-02
1705769,2019-11-02
1705770,2019-12-22
1705771,2019-12-22
1705772,2020-10-07
1705774,2020-10-07
1705775,2020-10-07
1705776,2020-10-07
1705777,2020-10-07
1705778,2020-10-07
1705779,2020-10-07
1705780,2020-10-07
1705781,2020-10-07
1705782,2020-10-07
1705783,2020-10-07
1705785,2020-10-07
1705786,2020-10-07
1705787,2020-10-07
1705788,2020-10-07
1705789,2020-10-07
1705790,2020-10-07
1705791,2020-10-07
1705792,2023-08-11
1705794,2020-10-07
1705795,2020-10-07
1705796,2020-10-07
1705797,2020-10-07
1705798,2020-10-07
1705799,2023-08-11
1705800,2020-10-07
1705801,2020-10-07
1705803,2020-10-07
1705810,2022-06-21
1705811,2022-06-21
1705812,2022-06-21
1705813,2022-06-21
1705814,2022-06-21
1705815,2022-06-21
1705816,2022-06-21
1705919,2019-11-02
1705920,2019-11-02
1705921,2019-11-02
1705922,2019-11-02
1705923,2019-11-02
1705924,2019-11-02
1705925,2019-11-02
1705926,2019-11-02
1705928,2019-11-02
1705929,2019-11-02
1705930,2019-11-02
1705931,2019-11-02
1705932,2019-11-02
1705934,2019-11-02
1705935,2019-11-02
1705936,2019-11-02
1705937,2019-11-02
1705938,2019-11-02
1705939,2019-11-02
1705940,2019-11-02
1705943,2019-11-02
1705944,2019-11-02
1705945,2019-11-02
1705947,2019-11-02
1705948,2019-11-02
1705949,2019-11-02
1705950,2019-11-02
1705951,2019-11-02
1705952,2019-11-02
1705953,2019-11-02
1705954,2019-11-02
1705955,2019-11-02
1705956,2019-11-02
1705957,2019-11-02
1705958,2019-11-02
1705959,2019-11-02
1705960,2019-11-02
1705961,2019-11-02
1705962,2019-11-02
1705963,2019-11-02
1705964,2019-11-02
1705965,2019-11-02
1705966,2019-11-02
1705967,2019-11-02
1705968,2019-11-02
1705969,2019-11-02
1705970,2019-11-02
1705971,2019-11-02
1705972,2019-11-02
1705973,2019-11-02
1705974,2019-11-02
1705975,2019-11-02
1705976,2019-11-02
1705977,2019-11-02
1705978,2019-11-02
1705979,2019-11-02
1705980,2019-11-02
1705981,2019-11-02
1705982,2019-11-02
1705983,2023-07-07
1705984,2023-07-07
1705985,2023-07-07
1705986,2023-07-07
1705987,2023-07-07
1705988,2023-07-07
1705989,2023-07-07
1705990,2023-07-07
1705991,2023-07-07
1705992,2023-07-07
1705993,2023-07-07
1705994,2023-07-07
1705995,2023-07-07
1705996,2023-07-07
1705997,2023-07-07
1705998,2023-07-07
1705999,2023-07-07
1706000,2023-07-07
1706001,2023-07-07
1706002,2023-07-07
1706003,2023-07-07
1706004,2023-07-07
1706005,2023-07-07
1706006,2023-07-07
1706007,2023-07-07
1706008,2023-07-07
1706009,2023-07-07
1706010,2023-07-07
1706011,2023-07-07
1706012,2023-07-07
1706013,2023-07-07
1706014,2023-07-07
1706015,2023-07-07
1706016,2023-07-07
1706017,2023-07-07
1706018,2023-07-07
1706019,2023-07-07
1706020,2023-07-07
1706021,2023-07-07
1706022,2023-07-07
1706023,2023-07-07
1706024,2023-07-07
1706025,2023-07-07
1706026,2023-07-07
1706027,2023-07-07
1706028,2023-07-07
1706029,2023-07-07
1706030,2023-07-07
1706031,2023-07-07
1706032,2023-07-07
1706033,2023-07-07
1706034,2023-07-07
1706035,2023-07-07
1706036,2023-07-07
1706037,2023-07-07
1706038,2023-07-07
1706039,2023-07-07
1706040,2023-07-07
1706041,2023-07-07
1706042,2023-07-07
1706043,2023-07-07
1706044,2023-07-07
1706045,2023-07-07
1706046,2023-07-07
1706047,2023-07-07
1706048,2023-07-07
1706049,2023-07-07
1706050,2023-07-07
1706051,2023-07-07
1706052,2023-07-07
1706053,2023-07-07
1706054,2023-07-07
1706055,2023-07-07
1706056,2023-07-07
1706057,2023-07-07
1706058,2023-07-07
1706059,2023-07-07
1706060,2023-07-07
1706061,2023-07-07
1706062,2023-07-07
1706063,2023-07-07
1706064,2023-07-07
1706065,2023-07-07
1706066,2023-07-07
1706067,2023-07-07
1706068,2023-07-07
1706069,2023-07-07
1706070,2023-07-07
1706071,2023-07-07
1706072,2023-07-07
1706073,2023-07-07
1706074,2023-07-07
1706075,2023-07-07
1706076,2023-07-07
1706077,2023-07-07
1706078,2023-07-07
1706079,2023-07-07
1706080,2023-07-07
1706081,2023-07-07
1706082,2023-07-07
1706090,2024-01-16
1706101,2024-01-16
1706111,2024-01-16
1706116,2024-01-16
1706118,2024-01-16
1706127,2024-01-16
1706132,2024-01-16
1706148,2024-01-16
1706156,2024-01-16
1706157,2024-01-16
1706158,2024-01-16
1706161,2024-01-16
1706166,2024-01-16
1706167,2024-01-16
1706168,2024-01-16
1706173,2024-01-16
1706174,2024-01-16
1706176,2024-01-16
1706177,2024-01-16
1706178,2020-12-17
1706184,2019-12-18
1706287,2022-12-14
1706293,2019-11-02
1706298,2019-11-02
1706299,2019-11-02
1706300,2019-11-02
1706301,2019-11-02
1706310,2019-11-02
1706311,2019-11-02
1706314,2019-11-02
1706315,2024-12-17
1706318,2019-11-02
1706319,2020-11-05
1706320,2020-11-05
1706321,2020-11-05
1706322,2020-11-05
1706323,2020-11-05
1706324,2020-11-05
1706325,2020-11-05
1706326,2020-11-05
1706327,2020-11-05
1706328,2020-11-05
1706329,2020-11-05
1706330,2020-11-05
1706331,2020-11-05
1706332,2020-11-05
1706333,2020-11-05
1706334,2020-11-05
1706335,2020-11-05
1706336,2020-11-05
1706337,2020-11-05
1706338,2020-11-05
1706339,2020-11-05
1706340,2020-11-05
1706341,2020-11-05
1706342,2020-11-05
1706343,2020-11-05
1706344,2020-11-05
1706345,2020-11-05
1706346,2020-11-05
1706347,2020-11-05
1706348,2020-11-05
1706349,2020-11-05
1706350,2020-11-05
1706351,2020-11-05
1706352,2022-12-28
1706353,2022-12-28
1706354,2022-12-28
1706355,2022-12-28
1706356,2022-12-28
1706358,2022-12-28
1706359,2022-12-28
1706360,2022-12-28
1706361,2022-12-28
1706375,2023-01-09
1706384,2023-01-09
1706387,2023-01-09
1706391,2023-01-09
1706392,2020-09-17
1706393,2020-09-17
1706394,2020-09-17
1706395,2020-09-17
1706396,2020-09-17
1706397,2020-09-17
1706398,2020-09-17
1706399,2020-09-17
1706400,2020-09-17
1706401,2020-09-17
1706402,2020-09-17
1706403,2020-09-17
1706404,2020-09-17
1706405,2020-09-17
1706406,2020-09-17
1706562,2022-01-04
1706563,2022-01-04
1706564,2022-01-04
1706565,2022-01-04
1706566,2022-01-04
1706568,2022-01-04
1706569,2022-01-04
1706570,2022-01-04
1706571,2022-01-04
1706572,2022-01-04
1706573,2022-01-04
1706574,2023-08-14
1706575,2022-01-04
1706576,2022-01-04
1706577,2022-01-04
1706578,2022-01-04
1706583,2022-01-04
1706584,2022-01-04
1706585,2023-08-14
1706586,2022-01-04
1706587,2022-01-04
1706588,2022-01-04
1706589,2022-01-04
1706591,2022-01-04
1706592,2022-01-04
1706593,2022-01-04
1706594,2022-01-04
1706595,2022-01-04
1706597,2022-01-04
1706598,2022-01-04
1706600,2022-01-04
1706601,2022-01-04
1706699,2024-12-17
1706814,2022-01-07
1706815,2022-01-07
1706816,2022-01-07
1706817,2020-05-21
1706818,2022-01-07
1706819,2020-05-21
1706820,2022-01-07
1706821,2022-01-07
1706822,2022-01-07
1706823,2022-01-07
1706824,2022-01-07
1706825,2022-01-07
1706826,2022-01-07
1706827,2022-01-07
1706828,2022-01-07
1706829,2022-01-07
1706830,2022-01-07
1706831,2022-01-07
1706832,2022-01-07
1706833,2022-01-07
1706834,2022-01-07
1706835,2022-01-07
1706837,2022-01-05
1706839,2022-01-05
1706844,2022-01-05
1706848,2022-01-05
1706849,2020-12-22
1706851,2022-01-05
1706852,2022-01-05
1706853,2022-01-05
1706854,2020-12-22
1706855,2022-01-05
1706857,2022-01-05
1706862,2022-01-05
1706863,2022-01-05
1706864,2020-12-22
1706865,2022-01-05
1706867,2020-12-22
1706871,2022-01-05
1706874,2022-01-05
1706876,2022-01-05
1706878,2022-01-05
1706881,2022-01-05
1706882,2022-01-05
1706883,2022-01-05
1706885,2022-01-05
1706889,2020-12-22
1706891,2022-01-05
1706901,2022-01-05
1706903,2022-01-05
1706904,2022-01-05
1706905,2022-01-05
1706906,2022-01-05
1706909,2022-01-05
1706910,2022-01-05
1706912,2022-01-05
1706913,2022-01-05
1706915,2022-01-05
1706916,2022-01-05
1706917,2022-01-05
1706918,2022-01-05
1706921,2022-01-05
1706923,2022-01-05
1706925,2022-01-05
1706927,2022-01-05
1706928,2022-01-05
1706929,2020-12-22
1706930,2022-01-05
1706933,2022-01-05
1706934,2022-01-05
1706936,2022-01-05
1706937,2022-01-05
1706941,2022-01-05
1706945,2022-01-05
1706946,2022-01-05
1706950,2022-01-05
1706951,2022-01-05
1706956,2020-12-22
1706957,2020-12-22
1706961,2022-01-05
1706964,2022-01-05
1706965,2022-01-05
1706967,2020-12-22
1706969,2022-01-05
1706970,2020-12-22
1706972,2022-01-05
1706973,2020-12-22
1706974,2020-12-22
1706976,2022-01-05
1706977,2020-12-22
1706978,2020-12-22
1706985,2023-03-09
1706988,2020-12-22
1706991,2022-01-05
1706992,2022-01-05
1706993,2020-12-22
1706994,2020-12-22
1706996,2022-01-05
1706997,2022-01-05
1706999,2020-12-22
1707000,2022-01-05
1707003,2022-01-05
1707006,2020-12-22
1707012,2022-01-05
1707013,2020-12-22
1707014,2022-01-05
1707042,2021-02-09
1707046,2021-02-09
1707050,2021-02-09
1707052,2021-02-09
1707055,2021-02-09
1707075,2023-10-19
1707093,2023-10-19
1707149,2023-10-19
1707185,2023-10-19
1707213,2023-10-19
1707223,2023-10-19
1707225,2023-10-19
1707242,2023-10-19
1707266,2023-10-19
1707294,2023-10-19
1707297,2023-10-19
1707304,2018-07-05
1707305,2018-07-05
1707306,2018-07-05
1707307,2018-07-05
1707308,2018-07-05
1707309,2018-07-05
1707310,2018-07-05
1707311,2018-07-05
1707312,2018-07-05
1707313,2018-07-05
1707314,2018-07-05
1707315,2018-07-05
1707316,2018-07-05
1707317,2018-07-05
1707318,2018-07-05
1707319,2018-07-05
1707320,2018-07-05
1707321,2018-07-05
1707322,2018-07-05
1707323,2018-07-05
1707324,2018-07-05
1707325,2018-07-05
1707326,2018-07-05
1707327,2018-07-05
1707328,2018-07-05
1707329,2018-07-05
1707330,2018-07-05
1707331,2018-07-05
1707332,2018-07-05
1707333,2018-07-05
1707334,2018-07-05
1707335,2018-07-05
1707336,2018-07-05
1707337,2018-07-05
1707338,2018-07-05
1707339,2018-07-05
1707340,2018-07-05
1707341,2018-07-05
1707342,2018-07-05
1707343,2018-07-05
1707344,2018-07-05
1707345,2018-07-05
1707346,2020-12-29
1707347,2020-12-29
1707348,2020-12-29
1707349,2020-12-29
1707351,2020-12-29
1707352,2020-12-29
1707354,2020-12-29
1707355,2020-12-29
1707356,2020-12-29
1707357,2020-12-29
1707358,2020-12-29
1707360,2020-12-29
1707367,2020-12-29
1707538,2023-04-11
1707539,2023-04-11
1707540,2023-04-11
1707541,2023-04-11
1707542,2023-04-11
1707543,2023-04-11
1707544,2023-04-11
1707545,2023-04-11
1707546,2023-04-11
1707547,2023-04-11
1707548,2023-04-11
1707549,2023-04-11
1707550,2023-04-11
1707551,2023-04-11
1707552,2023-04-11
1707553,2023-04-11
1707554,2023-04-11
1707555,2023-04-11
1707556,2023-04-11
1707557,2023-04-11
1707558,2023-04-11
1707559,2023-04-11
1707560,2023-04-11
1707561,2023-04-11
1707562,2023-04-11
1707563,2023-04-11
1707564,2023-04-11
1707565,2023-04-11
1707566,2023-04-11
1707567,2023-04-11
1707568,2023-04-11
1707569,2023-04-11
1707570,2023-04-11
1707571,2023-04-11
1707572,2023-04-11
1707573,2023-04-11
1707574,2023-04-11
1707575,2023-04-11
1707576,2023-04-11
1707577,2023-04-11
1707578,2023-04-11
1707579,2023-04-11
1707580,2023-04-11
1707581,2023-06-27
1707582,2023-06-27
1707583,2023-06-27
1707584,2023-06-27
1707585,2023-06-27
1707586,2023-06-27
1707587,2023-06-27
1707588,2023-06-27
1707589,2023-06-27
1707592,2021-08-12
1707593,2021-08-12
1707594,2021-08-12
1707595,2021-08-12
1707598,2021-08-12
1707599,2025-01-03
1707600,2021-08-12
1707601,2021-08-12
1707603,2021-08-12
1707767,2018-07-05
1707768,2018-07-05
1707770,2018-07-05
1707771,2018-07-05
1707773,2018-07-05
1707774,2018-07-05
1707775,2018-07-05
1707780,2018-07-05
1707782,2025-01-03
1707783,2025-01-03
1707784,2025-01-03
1707785,2025-01-03
1707786,2025-01-03
1707787,2025-01-03
1707788,2025-01-03
1707789,2019-12-10
1707790,2025-01-03
1707791,2025-01-03
1707792,2019-12-10
1707793,2025-01-03
1707794,2025-01-03
1707795,2025-01-03
1707796,2025-01-03
1707797,2025-01-03
1707798,2025-01-03
1707799,2025-01-03
1707800,2025-01-03
1707801,2025-01-03
1707802,2025-01-03
1707807,2018-07-05
1707808,2018-07-05
1707824,2018-07-05
1707825,2018-07-05
1707838,2018-07-05
1707839,2018-07-05
1707841,2019-12-23
1707846,2019-12-23
1707848,2021-03-30
1707853,2019-12-23
1707856,2019-12-23
1707857,2019-12-23
1707858,2019-12-23
1707859,2019-12-23
1707860,2019-12-23
1707861,2019-12-23
1707865,2019-12-23
1707867,2019-12-23
1707870,2019-12-23
1707871,2019-12-23
1707872,2019-12-23
1707880,2021-03-30
1707883,2019-12-23
1707884,2019-12-23
1707885,2019-12-23
1707889,2019-12-23
1707890,2019-12-23
1707891,2019-12-23
1707893,2019-12-23
1707895,2019-12-23
1707897,2019-12-23
1707899,2019-12-23
1707908,2021-03-30
1707911,2019-12-23
1707916,2019-12-23
1707917,2019-12-23
1707919,2019-12-23
1707920,2019-12-23
1707921,2019-12-23
1707924,2019-12-23
1707926,2019-12-23
1707927,2019-12-23
1707935,2021-03-30
1707939,2019-12-23
1707940,2019-12-23
1707941,2019-12-23
1707942,2019-12-23
1707943,2019-12-23
1707944,2019-12-23
1707945,2019-12-23
1707946,2019-12-23
1707947,2019-12-23
1707948,2019-12-23
1707949,2019-12-23
1707950,2019-12-23
1707951,2019-12-23
1707952,2019-12-23
1707953,2019-12-23
1707954,2019-12-23
1707955,2019-12-23
1707956,2019-12-23
1707957,2019-12-23
1707958,2019-12-23
1707959,2019-12-23
1707960,2019-12-23
1707961,2019-12-23
1707962,2019-12-23
1707963,2019-12-23
1707964,2019-12-23
1707965,2019-12-23
1707966,2019-12-23
1707967,2019-12-23
1707968,2019-12-23
1707969,2019-12-23
1707970,2019-12-23
1707971,2019-12-23
1707972,2019-12-23
1707973,2019-12-23
1707974,2019-12-23
1707975,2019-12-23
1707976,2019-12-23
1707977,2019-12-23
1707978,2019-12-23
1707979,2019-12-23
1707980,2019-12-23
1707981,2019-12-23
1707982,2019-12-23
1707983,2019-12-23
1707984,2019-12-23
1707985,2019-12-23
1707986,2019-12-23
1707987,2019-12-23
1707988,2019-12-23
1707989,2019-12-23
1707990,2019-12-23
1707992,2019-12-23
1707993,2019-12-23
1707994,2019-12-23
1707995,2019-12-23
1707996,2019-12-23
1707998,2019-12-23
1708001,2019-12-23
1708003,2019-12-23
1708004,2019-12-23
1708005,2019-12-23
1708006,2019-12-23
1708007,2019-12-23
1708008,2019-12-23
1708011,2019-12-23
1708012,2019-12-23
1708014,2019-12-23
1708015,2019-12-23
1708016,2019-12-23
1708018,2019-12-23
1708019,2019-12-23
1708020,2019-12-23
1708021,2019-12-23
1708022,2019-12-23
1708023,2019-12-23
1708024,2019-12-23
1708026,2019-12-23
1708027,2019-12-23
1708028,2019-12-23
1708029,2019-12-23
1708030,2019-12-23
1708033,2019-12-23
1708035,2019-12-23
1708036,2019-12-23
1708037,2019-12-23
1708039,2019-12-23
1708040,2019-12-23
1708041,2019-12-23
1708042,2019-12-23
1708043,2019-12-23
1708044,2019-12-23
1708047,2019-12-23
1708048,2019-12-23
1708049,2019-12-23
1708052,2019-12-23
1708053,2019-12-23
1708056,2019-12-23
1708057,2019-12-23
1708058,2019-12-23
1708059,2019-12-23
1708061,2019-12-23
1708062,2019-12-23
1708063,2019-12-23
1708064,2019-12-23
1708065,2019-12-23
1708066,2019-12-23
1708067,2019-12-23
1708068,2019-12-23
1708069,2019-12-23
1708070,2019-12-23
1708071,2019-12-23
1708072,2019-12-23
1708397,2025-01-23
1708398,2025-01-23
1708399,2023-05-30
1708400,2023-05-30
1708401,2023-05-30
1708402,2023-05-30
1708403,2023-05-30
1708404,2023-05-30
1708405,2023-05-30
1708406,2023-05-30
1708407,2023-05-30
1708408,2023-05-30
1708409,2023-05-30
1708410,2023-05-30
1708411,2023-05-30
1708412,2023-05-30
1708413,2023-05-30
1708414,2023-05-30
1708415,2023-05-30
1708416,2023-05-30
1708417,2025-01-23
1708418,2023-05-30
1708419,2025-01-23
1708420,2025-01-23
1708421,2023-05-30
1708422,2025-01-23
1708423,2023-05-30
1708424,2023-05-30
1708425,2023-05-30
1708426,2023-05-30
1708427,2025-01-23
1708428,2023-05-30
1708429,2025-01-23
1708430,2023-05-30
1708431,2025-01-23
1708432,2025-01-23
1708433,2023-05-30
1708434,2025-01-23
1708435,2023-05-30
1708436,2023-05-30
1708437,2023-05-30
1708438,2023-05-30
1708439,2023-05-30
1708440,2025-01-23
1708441,2025-01-23
1708442,2025-01-23
1708443,2023-05-30
1708444,2023-05-30
1708445,2025-01-23
1708446,2023-05-30
1708447,2023-05-30
1708448,2023-05-30
1708449,2023-05-30
1708450,2025-01-23
1708451,2023-05-30
1708452,2023-05-30
1708453,2025-01-23
1708454,2023-05-30
1708455,2023-05-30
1708456,2025-01-23
1708457,2025-01-23
1708458,2023-05-30
1708459,2025-01-23
1708460,2025-01-23
1708461,2023-05-30
1708462,2023-05-30
1708463,2025-01-23
1708464,2023-05-30
1708465,2023-05-30
1708466,2025-01-23
1708467,2023-05-30
1708468,2025-01-23
1708469,2023-05-30
1708470,2025-01-23
1708471,2023-05-30
1708472,2025-01-23
1708473,2025-01-23
1708474,2025-01-23
1708475,2023-05-30
1708476,2025-01-23
1708477,2023-05-30
1708478,2023-05-30
1708479,2025-01-23
1708480,2025-01-23
1708481,2025-01-23
1708482,2023-05-30
1708483,2023-05-30
1708484,2023-05-30
1708485,2025-01-23
1708486,2025-01-23
1708487,2023-05-30
1708488,2023-05-30
1708489,2025-01-23
1708490,2023-05-30
1708491,2025-01-23
1708492,2023-05-30
1708493,2025-01-23
1708494,2023-05-30
1708495,2025-01-23
1708496,2025-01-23
1708497,2025-01-23
1708498,2023-05-30
1708499,2025-01-23
1708500,2025-01-23
1708501,2023-05-30
1708502,2025-01-23
1708503,2025-01-23
1708504,2025-01-23
1708505,2025-01-23
1708506,2025-01-23
1708507,2025-01-23
1708508,2023-05-30
1708509,2025-01-23
1708510,2025-01-23
1708511,2025-01-23
1708512,2025-01-23
1708513,2023-05-30
1708514,2023-05-30
1708515,2023-05-30
1708516,2025-01-23
1708517,2025-01-23
1708518,2023-05-30
1708519,2025-01-23
1708520,2023-05-30
1708521,2025-01-23
1708522,2025-01-23
1708523,2025-01-23
1708524,2025-01-23
1708525,2023-05-30
1708526,2025-01-23
1708527,2025-01-23
1708528,2023-05-30
1708529,2025-01-23
1708530,2025-01-23
1708531,2023-05-30
1708532,2025-01-23
1708533,2023-05-30
1708534,2023-05-30
1708535,2023-05-30
1708536,2025-01-23
1708537,2025-01-23
1708538,2025-01-23
1708539,2025-01-23
1708540,2025-01-23
1708541,2025-01-23
1708542,2023-05-30
1708543,2023-05-30
1708544,2023-05-30
1708545,2025-01-23
1708546,2025-01-23
1708547,2023-05-30
1708548,2025-01-23
1708549,2023-05-30
1708550,2025-01-23
1708551,2023-05-30
1708552,2023-05-30
1708553,2025-01-23
1708554,2025-01-23
1708555,2023-05-30
1708556,2023-05-30
1708557,2023-05-30
1708558,2025-01-23
1708559,2025-01-23
1708560,2023-05-30
1708561,2025-01-23
1708562,2023-05-30
1708563,2023-05-30
1708564,2023-05-30
1708565,2025-01-23
1708566,2025-01-23
1708567,2025-01-23
1708568,2025-01-23
1708569,2023-05-30
1708570,2023-05-30
1708571,2023-05-30
1708572,2023-05-30
1708573,2023-05-30
1708574,2023-05-30
1708575,2023-05-30
1708576,2023-05-30
1708577,2023-05-30
1708578,2025-01-23
1708579,2023-05-30
1708580,2025-01-23
1708581,2025-01-23
1708582,2025-01-23
1708583,2023-05-30
1708584,2023-05-30
1708585,2023-05-30
1708586,2025-01-23
1708587,2025-01-23
1708588,2023-05-30
1708589,2025-01-23
1708590,2025-01-23
1708591,2023-05-30
1708592,2023-05-30
1708593,2025-01-23
1708594,2023-05-30
1708595,2023-05-30
1708596,2025-01-23
1708597,2025-01-23
1708598,2023-05-30
1708599,2025-01-23
1708600,2025-01-23
1708601,2025-01-23
1708602,2023-05-30
1708603,2023-05-30
1708604,2025-01-23
1708605,2023-05-30
1708606,2023-05-30
1708607,2025-01-23
1708614,2021-12-09
1708631,2021-12-09
1708639,2021-12-09
1708651,2023-12-14
1708653,2021-12-09
1708656,2022-01-07
1708657,2022-01-07
1708658,2022-01-07
1708659,2022-01-07
1708660,2022-01-07
1708661,2022-01-07
1708662,2022-01-07
1708663,2022-01-07
1708664,2022-01-07
1708665,2022-01-07
1708666,2022-01-07
1708667,2022-01-07
1708668,2022-01-07
1708669,2022-01-07
1708670,2022-01-07
1708671,2022-01-07
1708672,2022-01-07
1708673,2022-01-07
1708674,2022-01-07
1708675,2022-01-07
